# els,n0s['EB'],n0s[q'EE'],n0s['TT'],n0s['TB'],n0s['TE'], mv
2.000000000000000000e+00 6.025708261994075506e-08 1.763425989190032957e-08 1.176454560398757026e-08 4.663970426628856659e-07 1.504553991049598075e-08 4.406965874561101752e-09
1.020000000000000000e+02 8.889439583637348118e-15 3.439618443822218000e-15 1.906296785899078993e-15 6.891457582694252470e-14 2.893865920710814725e-15 7.764762054823521957e-16
2.020000000000000000e+02 5.817708289379943629e-16 5.155997447847702307e-16 1.505500318955567489e-16 4.662647753645633658e-15 4.540391779998970419e-16 7.863111114325456414e-17
3.020000000000000000e+02 1.246796827990211967e-16 3.206604457494704048e-16 3.416982800959566090e-17 1.080649203015528947e-15 3.724542373053102565e-16 2.271954566074105143e-17
4.020000000000000000e+02 4.478560587971760158e-17 1.173418016995298928e-16 1.089905904408003979e-17 3.842584695523451371e-16 1.411252543122637452e-16 7.559146143711256926e-18
5.020000000000000000e+02 2.035569610536417510e-17 4.684041661740718351e-17 4.407967193002215930e-18 1.748063318373600387e-16 5.175004985957487016e-17 3.101914057247767373e-18
6.020000000000000000e+02 1.130995147399549347e-17 3.005410052661820837e-17 2.137636407635101935e-18 9.401187066787617446e-17 3.704491346223816327e-17 1.594569136126480381e-18
7.020000000000000000e+02 7.260674716360177448e-18 1.821856298333412145e-17 1.140297449496228596e-18 6.150085418347265306e-17 2.192400925608275884e-17 8.838188994226984612e-19
8.020000000000000000e+02 4.933649758440656514e-18 1.078899471498080581e-17 6.521355607379436325e-19 4.286615922244634529e-17 1.106314264047163955e-17 5.147955039980233621e-19
9.020000000000000000e+02 3.665304697588093447e-18 7.659048988523877845e-18 4.005621175003698262e-19 3.039289434227185791e-17 7.391702313819306165e-18 3.259373707467843875e-19
1.002000000000000000e+03 2.929386347188111263e-18 5.563488262372191349e-18 2.576755840341292421e-19 2.321825703302690068e-17 4.981571403768528903e-18 2.152495678798324659e-19
1.102000000000000000e+03 2.347831298293778902e-18 3.987700164457267974e-18 1.712546095305904798e-19 1.872026798083094876e-17 3.069904442523352020e-18 1.450301913014975860e-19
1.202000000000000000e+03 1.948047257492063930e-18 3.087283229747078077e-18 1.182064968602281088e-19 1.495551406335702732e-17 2.107760378696561712e-18 1.016433901730933869e-19
1.302000000000000000e+03 1.686726316679939944e-18 2.467703211205905620e-18 8.382815761490052314e-20 1.272871201813132641e-17 1.510449932640963735e-18 7.316422350366175642e-20
1.402000000000000000e+03 1.452685789384352358e-18 1.963822949096984244e-18 6.050834087275512340e-20 1.114430785401720732e-17 1.030395514226290220e-18 5.323546193578131562e-20
1.502000000000000000e+03 1.266275061069152397e-18 1.612728121584055709e-18 4.472243576357001591e-20 9.438335441260317370e-18 7.306375888213966658e-19 3.961251775708860694e-20
1.602000000000000000e+03 1.129370442115615356e-18 1.361578210996896040e-18 3.372868966542828803e-20 8.242006464086056928e-18 5.436059266097604991e-19 3.009406933717019652e-20
1.702000000000000000e+03 9.990706678368156207e-19 1.151559447198506113e-18 2.577337808101032844e-20 7.402544996424880916e-18 3.989959520887920872e-19 2.308913013225121494e-20
1.802000000000000000e+03 8.830641600933570677e-19 9.834492558106586530e-19 2.003349012584457914e-20 6.548194604850178350e-18 2.968629296762702552e-19 1.798983836609752890e-20
1.902000000000000000e+03 7.898157372913824879e-19 8.589502283986985180e-19 1.581919909688824718e-20 5.881503748451374330e-18 2.287262211845121833e-19 1.424770972544569864e-20
2.002000000000000000e+03 7.070419929951909363e-19 7.535224193529589967e-19 1.261775605026829502e-20 5.371471066176615911e-18 1.758285540695717299e-19 1.138066009075987092e-20
2.102000000000000000e+03 6.339614422278336932e-19 6.598164139647726690e-19 1.019830135196741428e-20 4.840978256845837507e-18 1.359534371079412763e-19 9.198740855573871879e-21
2.202000000000000000e+03 5.726259822808448337e-19 5.890166941170331094e-19 8.361914130601618025e-21 4.385230928239743056e-18 1.080436189569465339e-19 7.546173836669010553e-21
2.302000000000000000e+03 5.194718605993088997e-19 5.297401043734414994e-19 6.928623594290995476e-21 4.020416828454474704e-18 8.659784915358087808e-20 6.252425870649175343e-21
2.402000000000000000e+03 4.729345308030755792e-19 4.728702465632020740e-19 5.807676900761123539e-21 3.684093408890963117e-18 6.980489590663377293e-20 5.235268523273697404e-21
2.502000000000000000e+03 4.329066338145829434e-19 4.293564645996572949e-19 4.927492449548272539e-21 3.384674937888911499e-18 5.729736936917612942e-20 4.437930130580989003e-21
