# els,n0s['EB'],n0s[q'EE'],n0s['TT'],n0s['TB'],n0s['TE'], mv
2.000000000000000000e+00 1.117788431379510159e-08 7.247766285874163623e-09 7.220615917069037962e-09 9.809951504974723683e-08 7.915996090538787522e-09 1.990253834977372940e-09
1.200000000000000000e+01 8.623470540857794815e-12 5.611402890919467466e-12 5.577244123782431064e-12 7.567134804541176157e-11 6.128503012008378966e-12 1.538797241081915899e-12
2.200000000000000000e+01 7.631183376696801015e-13 5.008159666478798871e-13 4.949289039085715389e-13 6.694240832877420738e-12 5.469291541447807010e-13 1.368846892057278317e-13
3.200000000000000000e+01 1.704406834383485361e-13 1.133556137992233791e-13 1.110071313935580268e-13 1.494131566168001674e-12 1.237907192349816694e-13 3.082157597076197665e-14
4.200000000000000000e+01 5.742935833691788882e-14 3.888882743849314487e-14 3.760834246593315738e-14 5.029269081741316517e-13 4.247467167113566396e-14 1.049883410856413066e-14
5.200000000000000000e+01 2.444392653636652345e-14 1.693158893378835271e-14 1.611355579522338159e-14 2.138223771586521324e-13 1.850060572665042073e-14 4.529810803905611681e-15
6.200000000000000000e+01 1.209966637962912524e-14 8.612905909051454430e-15 8.037630951717164255e-15 1.057511125653239583e-13 9.418973242395926270e-15 2.278987450518074979e-15
7.200000000000000000e+01 6.656714765453563445e-15 4.892321986454613188e-15 4.460565960947785376e-15 5.816624079363544629e-14 5.357699675156626289e-15 1.277706525118216372e-15
8.200000000000000000e+01 3.959672616483323787e-15 3.018896445699979609e-15 2.679093270063485669e-15 3.462052370504218954e-14 3.313035783567615813e-15 7.765324512785331687e-16
9.200000000000000000e+01 2.501147171256450064e-15 1.987682115368852427e-15 1.710294924017410565e-15 2.190061091983584805e-14 2.187783118522762951e-15 5.024231626591883933e-16
1.020000000000000000e+02 1.656887272519878987e-15 1.379214920932625957e-15 1.146064878487294960e-15 1.454041771547544502e-14 1.524025480020802323e-15 3.417549386119886662e-16
1.120000000000000000e+02 1.140858823905089047e-15 9.996221390718361885e-16 7.988799894184442252e-16 1.003933058693942762e-14 1.110145446942895912e-15 2.421862118386446930e-16
1.220000000000000000e+02 8.110902845942441472e-16 7.517620752391993239e-16 5.753837071431406421e-16 7.158670221043158880e-15 8.401317438088125268e-16 1.775862251956331231e-16
1.320000000000000000e+02 5.923893471188132076e-16 5.836605453431534116e-16 4.259740551555688009e-16 5.243861628284108097e-15 6.572804268639110072e-16 1.340287778498177591e-16
1.420000000000000000e+02 4.427304884220232970e-16 4.659522175619408686e-16 3.228361056608926260e-16 3.929846161724395951e-15 5.295675262426601387e-16 1.036785516623308209e-16
1.520000000000000000e+02 3.375350904392229656e-16 3.812635232187512508e-16 2.496464073626013153e-16 3.003472533232174750e-15 4.380603782208528060e-16 8.192077012136028929e-17
1.620000000000000000e+02 2.618595542654966011e-16 3.189008064768612777e-16 1.964457874540780021e-16 2.335236671844702185e-15 3.711200284367308098e-16 6.592895075207353324e-17
1.720000000000000000e+02 2.063080081484351913e-16 2.720506897212474470e-16 1.569500463806895093e-16 1.843659942872873325e-15 3.213462610701815904e-16 5.391222548174282609e-17
1.820000000000000000e+02 1.647967768290163603e-16 2.362364286815296058e-16 1.270755703199244580e-16 1.475867745630590825e-15 2.838933927965917271e-16 4.470177387097721143e-17
1.920000000000000000e+02 1.332835571736870394e-16 2.084328302536903455e-16 1.040991693620114245e-16 1.196590866393717664e-15 2.555042166509387922e-16 3.751462391799442963e-17
2.020000000000000000e+02 1.090200698922437024e-16 1.865403511335943347e-16 8.616250714729906505e-17 9.817222981225211880e-16 2.339351620599047012e-16 3.181402663119750377e-17
2.120000000000000000e+02 9.009913993017501902e-17 1.690629069193430786e-16 7.197112072382780087e-17 8.144260170610060355e-16 2.176019081485228978e-16 2.722443238676332658e-17
2.220000000000000000e+02 7.517275257863926990e-17 1.549045217117276706e-16 6.060641334854432695e-17 6.827198169135434597e-16 2.053524419207277306e-16 2.347826109411246018e-17
2.320000000000000000e+02 6.327223739340427737e-17 1.432382372688648476e-16 5.140549131653612610e-17 5.779345949471705439e-16 1.963147892075944759e-16 2.038177921879978561e-17
2.420000000000000000e+02 5.369105337917748409e-17 1.334205107969720850e-16 4.388262377708962502e-17 4.937082941985027274e-16 1.897888606841260681e-16 1.779272676928575530e-17
2.520000000000000000e+02 4.590684155724814469e-17 1.249353058064714579e-16 3.767679462549882453e-17 4.253143571961151569e-16 1.851643455717441154e-16 1.560531441242712835e-17
2.620000000000000000e+02 3.952864434952906402e-17 1.173598228474465187e-16 3.251622489668612714e-17 3.692044746806241375e-16 1.818557852110855264e-16 1.374000443211171152e-17
2.720000000000000000e+02 3.426056704708086438e-17 1.103462492313221682e-16 2.819377139464444544e-17 3.226919464787363511e-16 1.792532060236236364e-16 1.213637644744729088e-17
2.820000000000000000e+02 2.987637106087432479e-17 1.036160030407568540e-16 2.454976984092806059e-17 2.837291164708930726e-16 1.766949869391694290e-16 1.074808566357230163e-17
2.920000000000000000e+02 2.620145682869974939e-17 9.696241259817722672e-17 2.145982017576267772e-17 2.507489227679672525e-16 1.734768247895774331e-16 9.539225257594499189e-18
3.020000000000000000e+02 2.309991750208690820e-17 9.025816029964436255e-17 1.882598977483914818e-17 2.225507043553013137e-16 1.689175461964074669e-16 8.481692857338584073e-18
3.120000000000000000e+02 2.046512850059474235e-17 8.345721644780663788e-17 1.657044727687583902e-17 1.982164238060923712e-16 1.624695205219745862e-16 7.553201717061158647e-18
3.220000000000000000e+02 1.821283043449964376e-17 7.659038945786548163e-17 1.463074467854368459e-17 1.770475398513519437e-16 1.538616505140165625e-16 6.735840025708788674e-18
3.320000000000000000e+02 1.627599228531952586e-17 6.974901052381356854e-17 1.295635549491414520e-17 1.585155878041285744e-16 1.432008203429547542e-16 6.014992954642645277e-18
3.420000000000000000e+02 1.460096127815312568e-17 6.305958144141752721e-17 1.150603472809288107e-17 1.422221837283262418e-16 1.309675834010575622e-16 5.378532996682795588e-18
3.520000000000000000e+02 1.314454971689636849e-17 5.665556249625153306e-17 1.024588380139576724e-17 1.278654255686673987e-16 1.178899148117660233e-16 4.816235133094739628e-18
3.620000000000000000e+02 1.187181048667378404e-17 5.065328662936160166e-17 9.147829368015557348e-18 1.152112809378077727e-16 1.047501425771392075e-16 4.319337459982260319e-18
3.720000000000000000e+02 1.075432521370978704e-17 4.513688990029382180e-17 8.188459583999508215e-18 1.040696749000003232e-16 9.221288305380568255e-17 3.880222482008964868e-18
3.820000000000000000e+02 9.768872927436832784e-18 4.015307933342716897e-17 7.348156685512144650e-18 9.427553961681951982e-17 8.073251199766784483e-17 3.492193387270128709e-18
3.920000000000000000e+02 8.896389480907011174e-18 3.571396935781680888e-17 6.610375095253449541e-18 8.567579879149578310e-17 7.054423678093441111e-17 3.149307193681708694e-18
4.020000000000000000e+02 8.121148126018765780e-18 3.180452255285081441e-17 5.961110422039761088e-18 7.812269006809816784e-17 6.170693510442247257e-17 2.846267184629472830e-18
4.120000000000000000e+02 7.430104824169316141e-18 2.839052025404231566e-17 5.388449156875214340e-18 7.147303985167421943e-17 5.416240340258056683e-17 2.578335883520257064e-18
4.220000000000000000e+02 6.812378955297400586e-18 2.542707843473695316e-17 4.882225001455940865e-18 6.559198512143408927e-17 4.778867273997750332e-17 2.341286411265057400e-18
4.320000000000000000e+02 6.258834989590392585e-18 2.286507125638564947e-17 4.433745241926380348e-18 6.035841926123972201e-17 4.243846457889386274e-17 2.131363822541003441e-18
4.420000000000000000e+02 5.761749365861019738e-18 2.065517184956315828e-17 4.035540309467370124e-18 5.566936495943402733e-17 3.796275380839213304e-17 1.945239458295222186e-18
