# els,n0s['EB'],n0s[q'EE'],n0s['TT'],n0s['TB'],n0s['TE'], mv
2.000000000000000000e+00 7.015486438537372623e-09 5.235644017680509509e-09 1.379197302679554319e-08 6.862315695612342090e-08 7.289452821609552065e-09 1.792747451209235332e-09
1.020000000000000000e+02 1.045316214297605630e-15 9.829882307508109367e-16 2.243758992863157031e-15 1.026574988226382889e-14 1.408067731075698851e-15 3.098623386827431915e-16
2.020000000000000000e+02 6.959824032139193729e-17 1.258251334823959517e-16 1.788291830604325366e-16 6.947417260656026879e-16 2.175107597127905055e-16 2.945985087159053991e-17
3.020000000000000000e+02 1.464392642509287429e-17 5.416811788229676177e-17 4.082999857445183322e-17 1.501566853770175203e-16 1.573111589192011483e-16 8.047831513608914184e-18
4.020000000000000000e+02 5.006295087675875536e-18 1.873301758932037561e-17 1.301671110460535985e-17 5.134814546269299018e-17 5.727860863168821415e-17 2.725627870045404655e-18
5.020000000000000000e+02 2.227591949183510701e-18 7.318516701661635054e-18 5.259365967155811216e-18 2.287277146538780466e-17 2.173826382975563835e-17 1.155516467721933141e-18
6.020000000000000000e+02 1.188861703554732678e-18 4.061629731055585228e-18 2.549078207975031105e-18 1.220718548635012192e-17 1.467133293087735813e-17 6.136004206063967967e-19
7.020000000000000000e+02 7.193586355401190212e-19 2.324951324829026522e-18 1.357429783938516107e-18 7.528289574433283441e-18 8.580361252427866045e-18 3.563401264670127043e-19
8.020000000000000000e+02 4.729732944928241070e-19 1.332330967872032749e-18 7.748705124602538358e-19 5.013320056362046687e-18 4.598452703184896453e-18 2.187073615159883662e-19
9.020000000000000000e+02 3.347566988092548153e-19 8.760863161856688343e-19 4.751201529972194081e-19 3.510554160220638649e-18 3.145457416891031786e-18 1.462803309063859601e-19
1.002000000000000000e+03 2.504826044095441399e-19 6.034843028989899717e-19 3.049485883894600253e-19 2.605338587653702088e-18 2.153330714802636818e-18 1.022829290173916157e-19
1.102000000000000000e+03 1.937205657769630145e-19 4.123343631927964663e-19 2.022192207347911085e-19 2.017697682122149483e-18 1.390685674441020544e-18 7.274259749015553091e-20
1.202000000000000000e+03 1.548356853174240202e-19 3.010276265964241520e-19 1.392581241251288993e-19 1.600342174339736834e-18 1.003204381434008444e-18 5.381263736295251197e-20
1.302000000000000000e+03 1.273352986501081501e-19 2.291048210306895962e-19 9.848083865484831484e-20 1.314325747725478426e-18 7.439890226868628349e-19 4.085416571904841114e-20
1.402000000000000000e+03 1.063745375930369394e-19 1.733861481881948327e-19 7.089305678970841300e-20 1.101041391384335915e-18 5.301775068890759522e-19 3.118337975990100198e-20
1.502000000000000000e+03 9.019727202336420359e-20 1.358229914035353266e-19 5.225697497303651875e-20 9.252344872214211203e-19 3.974048197982201488e-19 2.428205968903777860e-20
1.602000000000000000e+03 7.750351321558597648e-20 1.101559830807849607e-19 3.928666453991127189e-20 7.888332958785903761e-19 3.084507153974141641e-19 1.925138641474865809e-20
1.702000000000000000e+03 6.696730399615108026e-20 8.931055048219671247e-20 2.992777068346467511e-20 6.815123147017941332e-19 2.350323377837678926e-19 1.532205752416797529e-20
1.802000000000000000e+03 5.813287187269535813e-20 7.376771742112633107e-20 2.318857655582491263e-20 5.908806284528953092e-19 1.833450347491708764e-19 1.234121396665701979e-20
1.902000000000000000e+03 5.077141414933071970e-20 6.260691223153851859e-20 1.824039076358849015e-20 5.158550877002279338e-19 1.471820016085617748e-19 1.007810281034609803e-20
